key.id,value.name,value.course_id,value.integration_id,value.created_at,value.updated_at,value.workflow_state,value.sis_batch_id,value.start_at,value.end_at,value.sis_source_id,value.default_section,value.accepting_enrollments,value.restrict_enrollments_to_section_dates,value.nonxlist_course_id,value.enrollment_term_id,meta.ts
19740,IDEAS E INSTITUCIONES POLITICAS Y SOCIALES III - 009,10376,,2023-07-15T23:05:03.546Z,2023-07-15T23:05:03.546Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18890,SEMIN. DE COMUNICAC. ESCRITA - 002,10518,,2023-07-15T23:03:57.429Z,2023-07-15T23:03:57.429Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12702-002-T,,,true,,,2023-11-27T00:40:42.846Z
18891,"MATEMATICAS, I - 003",10060,,2023-07-15T23:03:57.468Z,2023-07-15T23:03:57.468Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-11100-003-T,,,true,,,2023-11-27T00:40:42.846Z
18418,DES. DE APLICACS. INFORMATICAS - 003,9694,,2023-07-15T23:03:33.552Z,2023-08-04T11:31:07.634Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-COM-16203-003-T,,,true,,,2023-08-04T12:40:31.005Z
19749,CALCULO DE PROBABILIDADES II - 002,10479,,2023-07-15T23:05:03.959Z,2023-07-15T23:05:03.959Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18419,"HISTORIA DE MEXICO,II - 001",9715,,2023-07-15T23:03:33.574Z,2023-07-15T23:03:33.574Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CSO-12042-001-T,,,true,,,2023-11-27T00:40:42.846Z
18416,"HISTORIA DE MEXICO, I - 001",9711,,2023-07-15T23:03:33.538Z,2023-07-15T23:03:33.538Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CSO-12041-001-T,,,true,,,2023-11-27T00:40:42.846Z
19747,ECONOMIA IV - 001,9952,,2023-07-15T23:05:03.870Z,2023-07-15T23:05:03.870Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19748,PROBLEMAS DE LA CIVILIZACION CONTEMPORANEA I - 001,10391,,2023-07-15T23:05:03.923Z,2023-07-15T23:05:03.923Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18417,FUNDAMENTOS DE FINANZAS - 003,9656,,2023-07-15T23:03:33.550Z,2023-07-15T23:03:33.550Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-ADM-15507-003-T,,,true,,,2023-11-27T00:40:42.846Z
18414,DES. DE APLICACS. INFORMATICAS - 002,9692,,2023-07-15T23:03:33.516Z,2023-07-15T23:03:33.516Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-COM-16203-002-T,,,true,,,2023-11-27T00:40:42.846Z
19745,IDEAS E INSTITUCIONES POLITICAS Y SOCIALES III - 011,10384,,2023-07-15T23:05:03.798Z,2023-07-15T23:05:03.798Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18898,CALCULO I - 005,10067,,2023-07-15T23:03:57.751Z,2023-07-15T23:03:57.751Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-12100-005-T,,,true,,,2023-11-27T00:40:42.846Z
18899,CALCULO I - 006,10068,,2023-07-15T23:03:57.784Z,2023-08-04T11:31:09.215Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-12100-006-T,,,true,,,2023-08-04T12:40:31.005Z
18415,FUNDAMENTOS DE FINANZAS - 002,9653,,2023-07-15T23:03:33.516Z,2023-07-15T23:03:33.516Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-ADM-15507-002-T,,,true,,,2023-11-27T00:40:42.846Z
19746,CALCULO DE PROBABILIDADES II - 001,10477,,2023-07-15T23:05:03.804Z,2023-07-15T23:05:03.804Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18841,ESTRATEGIAS DE COMUNIC ESCRITA - 013,10483,,2023-07-15T23:03:56.685Z,2023-07-15T23:03:56.685Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-013-T,,,true,,,2023-11-27T00:40:42.846Z
18842,COMUNICA. ESCRITA PARA DERECHO - 003,10042,,2023-07-15T23:03:56.719Z,2023-08-04T11:31:09.073Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-14208-003-T,,,true,,,2023-08-04T12:40:31.005Z
18840,ESTADISTICA MATEMATICA - 003,10490,,2023-07-15T23:03:56.679Z,2023-07-15T23:03:56.679Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14103-003-T,,,true,,,2023-11-27T00:40:42.846Z
18849,"PROCESOS ESTOCASTICOS,I - 002",10496,,2023-07-15T23:03:56.807Z,2023-07-15T23:03:56.807Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14107-002-T,,,true,,,2023-11-27T00:40:42.846Z
18847,ESTRATEGIAS DE COMUNIC ESCRITA - 016,10487,,2023-07-15T23:03:56.774Z,2023-07-15T23:03:56.774Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-016-T,,,true,,,2023-11-27T00:40:42.846Z
18848,COMUNIC. ESCRITA PARA ACTUARIA - 002,10044,,2023-07-15T23:03:56.799Z,2023-08-04T11:31:09.106Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15358-002-T,,,true,,,2023-08-04T12:40:31.005Z
18845,COMUNIC. ESCRITA PARA ACTUARIA - 001,9997,,2023-07-15T23:03:56.760Z,2023-08-07T13:52:01.010Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15358-001-T,false,,true,10043,,2023-11-27T00:40:42.846Z
18846,"PROCESOS ESTOCASTICOS,I - 001",10494,,2023-07-15T23:03:56.764Z,2023-07-15T23:03:56.764Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14107-001-T,,,true,,,2023-11-27T00:40:42.846Z
18843,ESTADISTICA MATEMATICA - 004,10492,,2023-07-15T23:03:56.723Z,2023-07-15T23:03:56.723Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14103-004-T,,,true,,,2023-11-27T00:40:42.846Z
18844,ESTRATEGIAS DE COMUNIC ESCRITA - 015,10485,,2023-07-15T23:03:56.726Z,2023-07-15T23:03:56.726Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-015-T,,,true,,,2023-11-27T00:40:42.846Z
18830,COMUNIC. ESCRITA PARA C. POL. - 001,10038,,2023-07-15T23:03:56.541Z,2023-08-04T11:31:09.017Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-14051-001-T,,,true,,,2023-08-04T12:40:31.005Z
18831,"CALCULO DE PROBABILIDADES.,II - 004",10484,,2023-07-15T23:03:56.544Z,2023-07-15T23:03:56.544Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14102-004-T,,,true,,,2023-11-27T00:40:42.846Z
18838,ESTRATEGIAS DE COMUNIC ESCRITA - 012,10481,,2023-07-15T23:03:56.631Z,2023-07-15T23:03:56.631Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-012-T,,,true,,,2023-11-27T00:40:42.846Z
18839,COMUNICA. ESCRITA PARA DERECHO - 002,9995,,2023-07-15T23:03:56.677Z,2023-08-04T02:08:12.557Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-14208-002-T,false,,true,10041,,2023-11-27T00:40:42.846Z
18836,COMUNICA. ESCRITA PARA DERECHO - 001,10040,,2023-07-15T23:03:56.628Z,2023-07-15T23:03:56.628Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-14208-001-T,,,true,,,2023-11-27T00:40:42.846Z
18837,ESTADISTICA MATEMATICA - 002,10488,,2023-07-15T23:03:56.629Z,2023-07-15T23:03:56.629Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14103-002-T,,,true,,,2023-11-27T00:40:42.846Z
18834,ESTADISTICA MATEMATICA - 001,10486,,2023-07-15T23:03:56.587Z,2023-07-15T23:03:56.587Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-14103-001-T,,,true,,,2023-11-27T00:40:42.846Z
18835,ESTRATEGIAS DE COMUNIC ESCRITA - 011,10480,,2023-07-15T23:03:56.591Z,2023-07-15T23:03:56.591Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-011-T,,,true,,,2023-11-27T00:40:42.846Z
18832,ESTRATEGIAS DE COMUNIC ESCRITA - 010,10478,,2023-07-15T23:03:56.552Z,2023-07-15T23:03:56.552Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-010-T,,,true,,,2023-11-27T00:40:42.846Z
18833,COMUNIC. ESCRITA PARA C. POL. - 002,10039,,2023-07-15T23:03:56.584Z,2023-08-04T11:31:09.046Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-14051-002-T,,,true,,,2023-08-04T12:40:31.005Z
19710,INTELIGENCIA ARTIFICIAL - 002,9749,,2023-07-15T23:04:40.962Z,2023-07-15T23:04:40.962Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18863,COMUN.ESCRITA PARA DIR. FINANC - 004,10049,,2023-07-15T23:03:57.007Z,2023-07-15T23:03:57.007Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15532-004-T,,,true,,,2023-11-27T00:40:42.846Z
19711,RENTA FIJA - 001,9719,,2023-07-15T23:04:40.988Z,2023-07-15T23:04:40.988Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18864,ESTRATEGIAS DE COMUNIC ESCRITA - 022,10499,,2023-07-15T23:03:57.010Z,2023-07-15T23:03:57.010Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-022-T,,,true,,,2023-11-27T00:40:42.846Z
18861,ESTRATEGIAS DE COMUNIC ESCRITA - 021,10497,,2023-07-15T23:03:56.971Z,2023-07-15T23:03:56.971Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-021-T,,,true,,,2023-11-27T00:40:42.846Z
18862,"ESTADISTICA APLICADA, II - 001",10504,,2023-07-15T23:03:56.981Z,2023-07-15T23:03:56.981Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-24105-001-T,,,true,,,2023-11-27T00:40:42.846Z
18860,COMUN.ESCRITA PARA DIR. FINANC - 003,10007,,2023-07-15T23:03:56.961Z,2023-08-09T15:35:05.324Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15532-003-T,false,,true,10048,,2023-11-27T00:40:42.846Z
19718,REGIMEN FISCAL MEXICANO PARA CONTADURIA PUBLICA - 001,9767,,2023-07-15T23:04:41.311Z,2023-07-15T23:04:41.311Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19719,REGIMEN FISCAL MEXICANO PARA CONTADURIA PUBLICA - 002,9768,,2023-07-15T23:04:41.438Z,2023-07-15T23:04:41.438Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18869,COMUNIC. ESCRITA PARA REL. INT - 002,10051,,2023-07-15T23:03:57.097Z,2023-08-04T11:31:09.130Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-16403-002-T,,,true,,,2023-08-04T12:40:31.005Z
19716,DERECHO ELECTORAL - 001,9949,,2023-07-15T23:04:41.135Z,2023-07-15T23:04:41.135Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19717,REGIMEN LABORAL MEXICANO - 001,9766,,2023-07-15T23:04:41.188Z,2023-07-15T23:04:41.188Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19714,DERECHO INTERNACIONAL PUBLICO II - 001,9765,,2023-07-15T23:04:41.067Z,2023-07-15T23:04:41.067Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18867,ESTRATEGIAS DE COMUNIC ESCRITA - 023,10501,,2023-07-15T23:03:57.056Z,2023-07-15T23:03:57.056Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-023-T,,,true,,,2023-11-27T00:40:42.846Z
18868,"ESTADISTICA APLICADA, II - 003",10508,,2023-07-15T23:03:57.073Z,2023-07-15T23:03:57.073Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-24105-003-T,,,true,,,2023-11-27T00:40:42.846Z
19715,RENTA FIJA - 002,9722,,2023-07-15T23:04:41.103Z,2023-07-15T23:04:41.103Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18865,"ESTADISTICA APLICADA, II - 002",10506,,2023-07-15T23:03:57.028Z,2023-07-15T23:03:57.028Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-24105-002-T,,,true,,,2023-11-27T00:40:42.846Z
19712,CLINICA DE LITIGIO PENAL EN CONTRA DE VIOLACIONES GRAVES ADERECHOS HUMANOS - 001,9947,,2023-07-15T23:04:41.016Z,2023-07-15T23:04:41.016Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19713,"ECONOMIA, I - 007",9931,,2023-07-15T23:04:41.061Z,2023-07-15T23:04:41.061Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18866,COMUNIC. ESCRITA PARA REL. INT - 001,10016,,2023-07-15T23:03:57.051Z,2023-08-07T03:20:18.939Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-16403-001-T,false,,true,10050,,2023-11-27T00:40:42.846Z
18852,ANALISIS DE SERIES DE TIEMPO - 001,10498,,2023-07-15T23:03:56.853Z,2023-08-04T11:31:08.252Z,deleted,11128,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-21101-001-T,,,true,,,2023-08-04T12:40:31.005Z
19700,INSTITUCIONES DE DERECHO PUBLICO MEXICANO I - 001,9762,,2023-07-15T23:04:40.723Z,2023-07-15T23:04:40.723Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18853,ESTRATEGIAS DE COMUNIC ESCRITA - 018,10491,,2023-07-15T23:03:56.855Z,2023-07-15T23:03:56.855Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-018-T,,,true,,,2023-11-27T00:40:42.846Z
18850,ESTRATEGIAS DE COMUNIC ESCRITA - 017,10489,,2023-07-15T23:03:56.814Z,2023-07-15T23:03:56.814Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-017-T,,,true,,,2023-11-27T00:40:42.846Z
18851,COMUNIC. ESCRITA PARA ACTUARIA - 003,10045,,2023-07-15T23:03:56.838Z,2023-07-15T23:03:56.838Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15358-003-T,,,true,,,2023-11-27T00:40:42.846Z
19709,DERECHO INTERNACIONAL PUBLICO I - 002,9764,,2023-07-15T23:04:40.963Z,2023-08-03T21:32:46.676Z,active,,,,,false,,,,,2023-08-03T22:40:39.065Z
19707,"ECONOMIA, I - 006",9930,,2023-07-15T23:04:40.875Z,2023-07-15T23:04:40.875Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19708,LOS JUECES Y LA POLITICA EN PERSPECTIVA COMPARADA - 001,9946,,2023-07-15T23:04:40.890Z,2023-07-15T23:04:40.890Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19705,DERECHO INTERNACIONAL PUBLICO I - 001,9763,,2023-07-15T23:04:40.844Z,2023-07-15T23:04:40.844Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18858,ESTRATEGIAS DE COMUNIC ESCRITA - 020,10495,,2023-07-15T23:03:56.931Z,2023-07-15T23:03:56.931Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-020-T,,,true,,,2023-11-27T00:40:42.846Z
19706,DERIVADOS - 002,9716,,2023-07-15T23:04:40.876Z,2023-07-15T23:04:40.876Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18859,"ESTADISTICA APLICADA, I - 001",10502,,2023-07-15T23:03:56.936Z,2023-07-15T23:03:56.936Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-24104-001-T,,,true,,,2023-11-27T00:40:42.846Z
19703,DERECHO ELECTORAL - 001,9944,,2023-07-15T23:04:40.775Z,2023-07-15T23:04:40.775Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18856,FUNDAMENTOS DE ECONOMETRIA - 001,10500,,2023-07-15T23:03:56.897Z,2023-07-15T23:03:56.897Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-EST-21104-001-T,,,true,,,2023-11-27T00:40:42.846Z
18857,COMUN.ESCRITA PARA DIR. FINANC - 002,10047,,2023-07-15T23:03:56.920Z,2023-07-15T23:03:56.920Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15532-002-T,,,true,,,2023-11-27T00:40:42.846Z
19704,INTELIGENCIA ARTIFICIAL - 001,9747,,2023-07-15T23:04:40.843Z,2023-07-15T23:04:40.843Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19701,MINERIA Y ANALISIS DE DATOS - 001,9746,,2023-07-15T23:04:40.724Z,2023-07-15T23:04:40.724Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18854,COMUN.ESCRITA PARA DIR. FINANC - 001,10005,,2023-07-15T23:03:56.881Z,2023-08-07T15:30:32.353Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-15532-001-T,false,,true,10046,,2023-11-27T00:40:42.846Z
19702,DERIVADOS - 001,9713,,2023-07-15T23:04:40.753Z,2023-07-15T23:04:40.753Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18855,ESTRATEGIAS DE COMUNIC ESCRITA - 019,10493,,2023-07-15T23:03:56.894Z,2023-07-15T23:03:56.894Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-LEN-12701-019-T,,,true,,,2023-11-27T00:40:42.846Z
20204,INVESTIGACION DE OPERACIONES I - 001,10159,,2023-07-15T23:05:17.293Z,2023-07-15T23:05:17.293Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19215,MATEMATICA COMPUTACIONAL - 001,10138,,2023-07-15T23:04:15.851Z,2023-07-15T23:04:15.851Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14390-001-T,,,true,,,2023-11-27T00:40:42.846Z
19699,"ECONOMIA, I - 005",9928,,2023-07-15T23:04:40.697Z,2023-07-15T23:04:40.697Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18368,"ESTRUC.,PROC. Y COMPORT.ORG I - 001",9597,,2023-07-15T23:03:32.928Z,2023-07-20T15:26:03.426Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-ADM-14405-001-T,false,,true,9605,,2023-11-27T00:40:42.846Z
20205,TEORIA DE GRAFICAS  - 001,10160,,2023-07-15T23:05:17.443Z,2023-07-15T23:05:17.443Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19216,"CALCULO  NUMERICO,I - 001",10139,,2023-07-15T23:04:15.886Z,2023-07-15T23:04:15.886Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14400-001-T,,,true,,,2023-11-27T00:40:42.846Z
18369,"IMPUESTOS CORPORATIVOS, II - 002",9661,,2023-07-15T23:03:32.945Z,2023-07-15T23:03:32.945Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CON-15002-002-T,,,true,,,2023-11-27T00:40:42.846Z
19697,MODELOS FINANCIEROS II - 002,9710,,2023-07-15T23:04:40.650Z,2023-07-15T23:04:40.650Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20206,MATEMATICAS APLICADAS A LA ECONOMIA - 001,10161,,2023-07-15T23:05:17.572Z,2023-07-15T23:05:17.572Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19213,"ALG. LINEAL, II (ALG. LINEAL) - 002",10136,,2023-07-15T23:04:15.776Z,2023-07-15T23:04:15.776Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14310-002-T,,,true,,,2023-11-27T00:40:42.846Z
18366,"IMPUESTOS CORPORATIVOS, II - 001",9658,,2023-07-15T23:03:32.913Z,2023-07-15T23:03:32.913Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CON-15002-001-T,,,true,,,2023-11-27T00:40:42.846Z
18367,ESTRUCTURAS DE DATOS AVANZADAS - 001,9645,,2023-07-15T23:03:32.916Z,2023-07-15T23:03:32.916Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-COM-11112-001-L,,,true,,,2023-11-27T00:40:42.846Z
20207,MATEMATICAS APLICADAS A LA ECONOMIA - 002,10162,,2023-07-15T23:05:17.702Z,2023-07-15T23:05:17.702Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19698,JUICIO ORAL PENAL - 002,9941,,2023-07-15T23:04:40.671Z,2023-07-15T23:04:40.671Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19214,"ALG. LINEAL, II (ALG. LINEAL) - 003",10137,,2023-07-15T23:04:15.815Z,2023-07-15T23:04:15.815Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14310-003-T,,,true,,,2023-11-27T00:40:42.846Z
19211,"ALG. LINEAL, II (ALG. LINEAL) - 001",10135,,2023-07-15T23:04:15.740Z,2023-07-15T23:04:15.740Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14310-001-T,,,true,,,2023-11-27T00:40:42.846Z
18364,ORG. Y PROGRAM.DE COMPUTADORAS - 001,9642,,2023-07-15T23:03:32.884Z,2023-07-15T23:03:32.884Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-COM-11107-001-T,,,true,,,2023-11-27T00:40:42.846Z
19695,INGENIERIA DE SOFTWARE - 001,9744,,2023-07-15T23:04:40.606Z,2023-07-15T23:04:40.606Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20208,MATEMATICAS APLICADAS A LA ECONOMIA - 003,10163,,2023-07-15T23:05:17.824Z,2023-07-15T23:05:17.824Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19696,SEMINARIO DE INVESTIGACION POLITICA A-3 - 001,9761,,2023-07-15T23:04:40.609Z,2023-07-15T23:04:40.609Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18365,"COMPORTAMIENTO HUMANO, II - 001",9602,,2023-07-15T23:03:32.885Z,2023-07-15T23:03:32.885Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-ADM-14402-001-T,,,true,,,2023-11-27T00:40:42.846Z
19212,ESTANCIA DE INVESTIGACION - 001,10419,,2023-07-15T23:04:15.773Z,2023-07-15T23:04:15.773Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202313-MAT-34750-001-T,,,true,,,2023-11-27T00:40:42.846Z
20209,MATEMATICAS APLICADAS A LA ECONOMIA - 004,10164,,2023-07-15T23:05:17.941Z,2023-07-15T23:05:17.941Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18362,"COMPORTAMIENTO HUMANO, I - 002",9600,,2023-07-15T23:03:32.851Z,2023-07-15T23:03:32.851Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-ADM-14401-002-T,,,true,,,2023-11-27T00:40:42.846Z
19693,MODELOS FINANCIEROS II - 001,9708,,2023-07-15T23:04:40.524Z,2023-07-15T23:04:40.524Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19694,JUICIO ORAL PENAL - 001,9939,,2023-07-15T23:04:40.549Z,2023-07-15T23:04:40.549Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18363,"IMPUESTOS CORPORATIVOS, I - 002",9654,,2023-07-15T23:03:32.876Z,2023-07-15T23:03:32.876Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CON-15001-002-T,,,true,,,2023-11-27T00:40:42.846Z
19210,MET. NUMERICOS Y OPTIMIZAC - 001,10415,,2023-07-15T23:04:15.735Z,2023-07-15T23:04:15.735Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202313-MAT-34420-001-T,,,true,,,2023-11-27T00:40:42.846Z
18360,"IMPUESTOS CORPORATIVOS, I - 001",9652,,2023-07-15T23:03:32.835Z,2023-07-15T23:03:32.835Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-CON-15001-001-T,,,true,,,2023-11-27T00:40:42.846Z
19691,SEMINARIO DE INVESTIGACION POLITICA E-1 - 001,9760,,2023-07-15T23:04:40.484Z,2023-07-15T23:04:40.484Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
18361,ESTRUCTURAS DE DATOS AVANZADAS - 001,9639,,2023-07-15T23:03:32.850Z,2023-07-15T23:03:32.850Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-COM-11103-001-T,,,true,,,2023-11-27T00:40:42.846Z
19692,"ECONOMIA, I - 004",9926,,2023-07-15T23:04:40.520Z,2023-07-15T23:04:40.520Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19690,BASES DE DATOS NO RELACIONALES - 001,9742,,2023-07-15T23:04:40.478Z,2023-07-15T23:04:40.478Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20200,ANALISIS APLICADO I - 001,10157,,2023-07-15T23:05:17.058Z,2023-07-15T23:05:17.058Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20201,MATEMATICAS III - 001,10063,,2023-07-15T23:05:17.088Z,2023-07-15T23:05:17.088Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20202,OPTIMIZACION NUMERICA I - 001,10158,,2023-07-15T23:05:17.175Z,2023-07-15T23:05:17.175Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
20203,MATEMATICAS III - 002,10064,,2023-07-15T23:05:17.238Z,2023-07-15T23:05:17.238Z,active,,,,,true,,,,,2023-07-16T00:00:30.988Z
19219,"CALCULO  NUMERICO,I - 004",10142,,2023-07-15T23:04:15.985Z,2023-07-15T23:04:15.985Z,active,12463,2023-08-01T05:00:00.000Z,2024-01-11T06:00:00.000Z,202303-MAT-14400-004-T,,,true,,,2023-11-27T00:40:42.846Z
